latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-19.34,16.4349,347.1,1.6,1.3,2021-09-13,1300,Aqua,MODIS,90,6.03,317.1,73.1,D,0
-18.5709,16.0003,328.7,1.6,1.2,2021-09-13,1301,Aqua,MODIS,42,6.03,316,14.7,D,0
-18.5244,16.0065,335.2,1.6,1.2,2021-09-13,1301,Aqua,MODIS,75,6.03,312.3,34.8,D,0
-18.5269,15.992,339.7,1.6,1.2,2021-09-13,1301,Aqua,MODIS,82,6.03,313.7,46.2,D,0
-18.5134,16.0045,387.8,1.6,1.2,2021-09-13,1301,Aqua,MODIS,94,6.03,317.8,328,D,0
-18.516,15.9899,331.6,1.6,1.2,2021-09-13,1301,Aqua,MODIS,67,6.03,314.2,24.9,D,0
-18.5114,16.0137,370.3,1.6,1.2,2021-09-13,1301,Aqua,MODIS,87,6.03,311.1,190.5,D,0
-18.5138,15.999,361.5,1.6,1.2,2021-09-13,1301,Aqua,MODIS,94,6.03,317.5,138.2,D,0
-19.2671,16.5283,323.5,1.9,1.3,2021-09-13,2354,Aqua,MODIS,100,6.03,288.3,57.2,N,0
-19.2791,16.5259,358.1,1.9,1.3,2021-09-13,2354,Aqua,MODIS,100,6.03,292.2,209.2,N,0
-19.2822,16.5436,305.1,1.9,1.3,2021-09-13,2354,Aqua,MODIS,63,6.03,288,19.4,N,0
-19.2722,16.5216,337.2,1.9,1.3,2021-09-13,2354,Aqua,MODIS,100,6.03,289,99.8,N,0
-19.2754,16.5393,325.2,1.9,1.3,2021-09-13,2354,Aqua,MODIS,100,6.03,288.9,59.7,N,0
-19.2842,16.5192,344,1.9,1.3,2021-09-13,2354,Aqua,MODIS,100,6.03,290.5,126.2,N,0
-19.2874,16.537,330.2,1.9,1.3,2021-09-13,2354,Aqua,MODIS,98,6.03,290.5,72.6,N,0
-19.3895,16.528,302.8,1.9,1.3,2021-09-13,2354,Aqua,MODIS,51,6.03,287.9,15.3,N,0
-19.3233,16.5299,316.4,1.9,1.3,2021-09-13,2354,Aqua,MODIS,33,6.03,288.7,33.9,N,0
-19.4317,16.5562,317.5,1.9,1.3,2021-09-13,2354,Aqua,MODIS,95,6.03,289.8,39.4,N,0
-19.4683,16.6931,318.2,1.8,1.3,2021-09-13,2354,Aqua,MODIS,96,6.03,288.1,41.6,N,0
-19.4748,16.6864,301.9,1.8,1.3,2021-09-13,2354,Aqua,MODIS,24,6.03,287,13.3,N,0
-18.5036,15.9704,325.6,1,1,2021-09-14,0915,Terra,MODIS,51,6.03,313.7,7.1,D,0
-18.5049,15.98,330.4,1,1,2021-09-14,0915,Terra,MODIS,67,6.03,314.3,12.1,D,0
-18.5664,16.0201,328.9,1,1,2021-09-14,0915,Terra,MODIS,65,6.03,315.4,10.1,D,0
-18.575,16.0228,327,1,1,2021-09-14,0915,Terra,MODIS,60,6.03,314,9.8,D,0
-19.2473,16.49,343.8,1.1,1,2021-09-14,0915,Terra,MODIS,67,6.03,315.4,33.6,D,0
-19.2658,16.4872,343,1.1,1,2021-09-14,0915,Terra,MODIS,59,6.03,313.7,31.1,D,0
-19.2765,16.496,339.1,1.1,1,2021-09-14,0915,Terra,MODIS,53,6.03,315.7,21.2,D,0
-19.282,16.4887,336.4,1.1,1,2021-09-14,0915,Terra,MODIS,64,6.03,313.8,19.4,D,0
-19.3126,16.5048,330.1,1.1,1,2021-09-14,0915,Terra,MODIS,38,6.03,315.9,8.6,D,0
-19.3168,16.5353,355.4,1.1,1,2021-09-14,0915,Terra,MODIS,97,6.03,316.7,61.1,D,0
-19.3182,16.5455,359.5,1.1,1,2021-09-14,0915,Terra,MODIS,99,6.03,316.3,73.4,D,0
-19.3256,16.4615,332.8,1.1,1,2021-09-14,0915,Terra,MODIS,69,6.03,315.7,14.4,D,0
-19.3554,16.54,332.7,1.1,1,2021-09-14,0915,Terra,MODIS,64,6.03,313.8,15.7,D,0
-19.3794,16.5304,328.2,1.1,1,2021-09-14,0915,Terra,MODIS,50,6.03,313,9.8,D,0
-19.4292,16.6169,330,1.1,1,2021-09-14,0915,Terra,MODIS,58,6.03,313.9,13.8,D,0
-19.447,16.6773,334.7,1.1,1,2021-09-14,0915,Terra,MODIS,25,6.03,315.4,20.1,D,0
-19.4484,16.6876,337.8,1.1,1,2021-09-14,0915,Terra,MODIS,36,6.03,314.3,24.2,D,0
-19.455,16.6656,342.4,1.1,1,2021-09-14,0915,Terra,MODIS,85,6.03,312.8,32.9,D,0
-19.4564,16.6759,346.4,1.1,1,2021-09-14,0915,Terra,MODIS,87,6.03,312.7,40.1,D,0
-18.5674,16.0177,330.9,3.4,1.7,2021-09-14,1205,Aqua,MODIS,70,6.03,314.3,75.4,D,0
-18.539,15.982,344.8,3.4,1.7,2021-09-14,1205,Aqua,MODIS,77,6.03,315.5,195.2,D,0
-18.5411,16.0081,329.9,3.4,1.7,2021-09-14,1205,Aqua,MODIS,68,6.03,314.3,63.1,D,0
-18.5444,15.9756,338.5,3.4,1.7,2021-09-14,1205,Aqua,MODIS,72,6.03,314.7,135,D,0
-19.4758,16.7105,355.7,3.1,1.7,2021-09-14,1205,Aqua,MODIS,97,6.03,309.6,321.1,D,0
-19.4484,16.6772,349.5,3.1,1.7,2021-09-14,1205,Aqua,MODIS,93,6.03,307.4,242,D,0
-19.4781,16.7064,346,3.1,1.7,2021-09-14,1205,Aqua,MODIS,90,6.03,309.6,210.6,D,0
-19.4509,16.6731,344.3,3.1,1.7,2021-09-14,1205,Aqua,MODIS,89,6.03,307.2,192.2,D,0
-19.4358,16.6714,336.5,3.1,1.7,2021-09-14,1205,Aqua,MODIS,81,6.03,305.8,128.9,D,0
-19.4388,16.6415,326.3,3.1,1.7,2021-09-14,1205,Aqua,MODIS,48,6.03,306.6,57.2,D,0
-19.4236,16.6398,325,3.1,1.7,2021-09-14,1205,Aqua,MODIS,31,6.03,306.7,51.7,D,0
-19.4266,16.6097,340.7,3.2,1.7,2021-09-14,1205,Aqua,MODIS,85,6.03,306.9,158,D,0
-19.4295,16.5794,356.6,3.2,1.7,2021-09-14,1205,Aqua,MODIS,98,6.03,307.9,321.6,D,0
-19.4325,16.5491,339.5,3.2,1.7,2021-09-14,1205,Aqua,MODIS,71,6.03,309.7,131.6,D,0
-19.3896,16.5135,336.7,3.2,1.7,2021-09-14,1205,Aqua,MODIS,60,6.03,314.9,101.4,D,0
-19.3101,16.5586,334.6,3.2,1.7,2021-09-14,1205,Aqua,MODIS,56,6.03,308.9,96.4,D,0
-19.292,16.587,333.6,3.2,1.7,2021-09-14,1205,Aqua,MODIS,44,6.03,306.7,91.2,D,0
-19.2948,16.5569,371.7,3.2,1.7,2021-09-14,1205,Aqua,MODIS,100,6.03,312.1,560.5,D,0
-19.3035,16.4655,340.3,3.2,1.7,2021-09-14,1205,Aqua,MODIS,85,6.03,313.3,130.6,D,0
-19.2796,16.5552,344.4,3.2,1.7,2021-09-14,1205,Aqua,MODIS,89,6.03,311.1,178.7,D,0
-19.291,16.4329,328.8,3.2,1.7,2021-09-14,1205,Aqua,MODIS,53,6.03,313.2,45.5,D,0
-19.2644,16.5535,339.5,3.2,1.7,2021-09-14,1205,Aqua,MODIS,80,6.03,311.3,131.3,D,0
-19.298,16.5528,365,3.2,1.7,2021-09-14,1205,Aqua,MODIS,100,6.03,311.4,449,D,0
-19.3073,16.4615,334.3,3.2,1.7,2021-09-14,1205,Aqua,MODIS,67,6.03,313.8,81.3,D,0
-19.2797,16.5812,336.8,3.2,1.7,2021-09-14,1205,Aqua,MODIS,81,6.03,308.2,122.8,D,0
-19.2828,16.5511,344.5,3.2,1.7,2021-09-14,1205,Aqua,MODIS,89,6.03,311.6,183.7,D,0
-19.2919,16.4598,329.6,3.2,1.7,2021-09-14,1205,Aqua,MODIS,55,6.03,311.7,52,D,0
-19.295,16.429,328.9,3.2,1.7,2021-09-14,1205,Aqua,MODIS,44,6.03,313.9,46.5,D,0
-19.2675,16.5494,342.4,3.2,1.7,2021-09-14,1205,Aqua,MODIS,87,6.03,311.7,158.4,D,0
-19.2523,16.5478,332.8,3.2,1.7,2021-09-14,1205,Aqua,MODIS,66,6.03,311.2,78,D,0
-19.2553,16.5175,335.9,3.2,1.7,2021-09-14,1205,Aqua,MODIS,68,6.03,313.9,98.9,D,0
-19.24,16.5158,335.9,3.2,1.7,2021-09-14,1205,Aqua,MODIS,80,6.03,314.6,107.4,D,0
-19.4605,16.743,316.8,1,1,2021-09-14,2126,Terra,MODIS,94,6.03,291.5,15.3,N,0
-19.4514,16.7416,306.7,1,1,2021-09-14,2126,Terra,MODIS,69,6.03,291.2,7.8,N,0
-19.4423,16.7402,327.8,1,1,2021-09-14,2126,Terra,MODIS,100,6.03,292.9,26.2,N,0
-19.4436,16.7304,322.9,1,1,2021-09-14,2126,Terra,MODIS,100,6.03,291.6,20.1,N,0
-19.4085,16.715,319,1,1,2021-09-14,2126,Terra,MODIS,38,6.03,293,14,N,0
-19.4098,16.7053,313.4,1,1,2021-09-14,2126,Terra,MODIS,17,6.03,292.1,10.2,N,0
-19.3941,16.7525,328.7,1,1,2021-09-14,2126,Terra,MODIS,79,6.03,294.9,26.2,N,0
-19.3954,16.7428,319.7,1,1,2021-09-14,2126,Terra,MODIS,19,6.03,293.4,15.2,N,0
-19.3837,16.7609,322.4,1,1,2021-09-14,2126,Terra,MODIS,95,6.03,293.5,20,N,0
-19.385,16.7511,325.6,1,1,2021-09-14,2126,Terra,MODIS,100,6.03,294.4,23,N,0
-19.3916,16.7024,327.1,1,1,2021-09-14,2126,Terra,MODIS,79,6.03,294.5,23.4,N,0
-19.3995,16.6438,318.1,1,1,2021-09-14,2126,Terra,MODIS,96,6.03,293.2,16.2,N,0
-19.4009,16.634,311.9,1,1,2021-09-14,2126,Terra,MODIS,84,6.03,292.9,10.8,N,0
-19.4022,16.6242,312,1,1,2021-09-14,2126,Terra,MODIS,84,6.03,292.5,10.7,N,0
-19.4035,16.6144,333.9,1,1,2021-09-14,2126,Terra,MODIS,100,6.03,293.8,35.3,N,0
-19.4048,16.6046,301.7,1,1,2021-09-14,2126,Terra,MODIS,44,6.03,291.4,3.9,N,0
-19.3746,16.7594,363,1,1,2021-09-14,2126,Terra,MODIS,100,6.03,298,97.9,N,0
-19.3759,16.7497,326.6,1,1,2021-09-14,2126,Terra,MODIS,100,6.03,293.8,24.9,N,0
-19.3825,16.701,323.4,1,1,2021-09-14,2126,Terra,MODIS,87,6.03,293.9,19.8,N,0
-19.3851,16.6815,318.5,1,1,2021-09-14,2126,Terra,MODIS,22,6.03,292.9,13.5,N,0
-19.3865,16.6717,341,1,1,2021-09-14,2126,Terra,MODIS,100,6.03,294.7,44.1,N,0
-19.3878,16.662,316.8,1,1,2021-09-14,2126,Terra,MODIS,94,6.03,293.3,13.4,N,0
-19.3891,16.6522,312.4,1,1,2021-09-14,2126,Terra,MODIS,58,6.03,293.7,9.9,N,0
-19.3904,16.6424,317.5,1,1,2021-09-14,2126,Terra,MODIS,95,6.03,293.9,15.1,N,0
-19.3917,16.6326,327.7,1,1,2021-09-14,2126,Terra,MODIS,100,6.03,294.4,26.2,N,0
-19.393,16.6228,335.7,1,1,2021-09-14,2126,Terra,MODIS,100,6.03,294.3,37.3,N,0
-19.3944,16.613,323.6,1,1,2021-09-14,2126,Terra,MODIS,100,6.03,292.3,21.2,N,0
-19.3661,16.7622,324.6,1,1,2021-09-14,2126,Terra,MODIS,100,6.03,292.6,24.2,N,0
-19.3674,16.7525,323.2,1,1,2021-09-14,2126,Terra,MODIS,100,6.03,292.5,22.5,N,0
-19.3741,16.7038,318,1,1,2021-09-14,2126,Terra,MODIS,96,6.03,294,15.9,N,0
-19.3754,16.6941,328.9,1,1,2021-09-14,2126,Terra,MODIS,100,6.03,294.6,27.8,N,0
-19.3768,16.6843,320.8,1,1,2021-09-14,2126,Terra,MODIS,96,6.03,293.9,17.7,N,0
-19.3781,16.6746,316.2,1,1,2021-09-14,2126,Terra,MODIS,93,6.03,293.1,14.4,N,0
-19.3794,16.6648,308.6,1,1,2021-09-14,2126,Terra,MODIS,67,6.03,293.4,8.1,N,0
-19.3808,16.6551,319.4,1,1,2021-09-14,2126,Terra,MODIS,99,6.03,294.9,17.9,N,0
-19.3821,16.6453,324.2,1,1,2021-09-14,2126,Terra,MODIS,100,6.03,294.6,21.9,N,0
-19.3834,16.6355,321.1,1,1,2021-09-14,2126,Terra,MODIS,100,6.03,294.5,19.2,N,0
-19.3848,16.6257,314.9,1,1,2021-09-14,2126,Terra,MODIS,90,6.03,292.8,13.4,N,0
-19.3861,16.6159,311.8,1,1,2021-09-14,2126,Terra,MODIS,83,6.03,291.7,10.6,N,0
-19.3663,16.6927,335.5,1,1,2021-09-14,2126,Terra,MODIS,100,6.03,295.9,37.3,N,0
-19.3676,16.6829,332,1,1,2021-09-14,2126,Terra,MODIS,100,6.03,294.6,31.6,N,0
-19.369,16.6732,320.7,1,1,2021-09-14,2126,Terra,MODIS,100,6.03,294.5,17.9,N,0
-19.3703,16.6634,316,1,1,2021-09-14,2126,Terra,MODIS,92,6.03,294,13.5,N,0
-19.3716,16.6537,333.1,1,1,2021-09-14,2126,Terra,MODIS,100,6.03,295.5,33.7,N,0
-19.373,16.6439,317.7,1,1,2021-09-14,2126,Terra,MODIS,96,6.03,293.9,15.3,N,0
-19.3743,16.6341,312.2,1,1,2021-09-14,2126,Terra,MODIS,84,6.03,293.3,11,N,0
-19.3572,16.6913,324.3,1,1,2021-09-14,2126,Terra,MODIS,100,6.03,294.1,22.8,N,0
-19.3599,16.6718,314.6,1,1,2021-09-14,2126,Terra,MODIS,90,6.03,293.3,12.3,N,0
-19.3612,16.662,311.5,1,1,2021-09-14,2126,Terra,MODIS,63,6.03,293.6,9.5,N,0
-19.3641,16.5725,301.8,1,1,2021-09-14,2126,Terra,MODIS,8,6.03,291.5,4,N,0
-19.309,16.7037,303.2,1,1,2021-09-14,2126,Terra,MODIS,54,6.03,292.1,5.2,N,0
-19.2561,16.7587,313.1,1,1,2021-09-14,2126,Terra,MODIS,83,6.03,291.6,11.6,N,0
-19.2457,16.767,307.6,1,1,2021-09-14,2126,Terra,MODIS,72,6.03,291,8.1,N,0
-19.247,16.7573,302.3,1,1,2021-09-14,2126,Terra,MODIS,35,6.03,291.3,4.3,N,0
-19.2621,16.44,314.6,1,1,2021-09-14,2126,Terra,MODIS,69,6.03,292.9,12.6,N,0
-19.2634,16.4301,306.9,1,1,2021-09-14,2126,Terra,MODIS,15,6.03,291.4,6.8,N,0
-19.2173,16.7031,316.9,1,1,2021-09-14,2126,Terra,MODIS,94,6.03,293.4,13.5,N,0
-19.2199,16.6836,305.6,1,1,2021-09-14,2126,Terra,MODIS,15,6.03,292,5.8,N,0
-19.253,16.4386,308.8,1,1,2021-09-14,2126,Terra,MODIS,17,6.03,292.4,8,N,0
-19.2108,16.6822,327.2,1,1,2021-09-14,2126,Terra,MODIS,69,6.03,293.6,23.7,N,0
-19.2147,16.653,304.7,1,1,2021-09-14,2126,Terra,MODIS,30,6.03,290.5,6.1,N,0
-19.2411,16.4569,313.7,1,1,2021-09-14,2126,Terra,MODIS,39,6.03,293.4,11.4,N,0
-19.1977,16.71,321.3,1,1,2021-09-14,2126,Terra,MODIS,56,6.03,293.7,16.7,N,0
-19.2004,16.6906,323.5,1,1,2021-09-14,2126,Terra,MODIS,45,6.03,294.1,18.7,N,0
-19.232,16.4555,318.8,1,1,2021-09-14,2126,Terra,MODIS,71,6.03,294.1,16,N,0
-19.1852,16.7419,309.1,1,1,2021-09-14,2126,Terra,MODIS,22,6.03,292.3,7.9,N,0
-19.1879,16.7225,318.6,1,1,2021-09-14,2126,Terra,MODIS,70,6.03,294.4,15.1,N,0
-19.1892,16.7128,328.6,1,1,2021-09-14,2126,Terra,MODIS,100,6.03,294.3,26.4,N,0
-19.1932,16.6836,306.8,1,1,2021-09-14,2126,Terra,MODIS,20,6.03,291.8,6.8,N,0
-19.224,16.4585,312.2,1,1,2021-09-14,2126,Terra,MODIS,80,6.03,293.9,11.5,N,0
-19.1788,16.7211,344.5,1,1,2021-09-14,2126,Terra,MODIS,100,6.03,295.8,52.1,N,0
-19.1801,16.7114,319.2,1,1,2021-09-14,2126,Terra,MODIS,98,6.03,293.4,16.6,N,0
-19.1815,16.7017,307.7,1,1,2021-09-14,2126,Terra,MODIS,16,6.03,294.2,7.2,N,0
-19.2042,16.5358,306.2,1,1,2021-09-14,2126,Terra,MODIS,34,6.03,292.8,6.7,N,0
-19.2135,16.467,340,1,1,2021-09-14,2126,Terra,MODIS,100,6.03,296.1,45.7,N,0
-19.2149,16.4571,303.4,1,1,2021-09-14,2126,Terra,MODIS,13,6.03,292.8,5.3,N,0
-19.1631,16.7681,348.6,1,1,2021-09-14,2126,Terra,MODIS,100,6.03,296,60,N,0
-19.1937,16.5442,310,1,1,2021-09-14,2126,Terra,MODIS,79,6.03,293.2,9.1,N,0
-19.195,16.5344,302.7,1,1,2021-09-14,2126,Terra,MODIS,18,6.03,292.2,4.5,N,0
-19.2017,16.4853,312.2,1,1,2021-09-14,2126,Terra,MODIS,84,6.03,293.4,10.6,N,0
-19.203,16.4754,319.3,1,1,2021-09-14,2126,Terra,MODIS,98,6.03,294,16.8,N,0
-19.4548,16.7538,302.8,1.7,1.3,2021-09-15,0037,Aqua,MODIS,47,6.03,287.5,12.7,N,0
-19.4529,16.7378,307.3,1.7,1.3,2021-09-15,0037,Aqua,MODIS,71,6.03,288.3,17.9,N,0
-19.4555,16.7428,305.1,1.7,1.3,2021-09-15,0037,Aqua,MODIS,63,6.03,287.9,15.2,N,0
-19.4439,16.7443,310.7,1.7,1.3,2021-09-15,0037,Aqua,MODIS,66,6.03,288.4,22.3,N,0
-19.3945,16.6221,314.6,1.7,1.3,2021-09-15,0037,Aqua,MODIS,39,6.03,290.2,24.3,N,0
-19.3941,16.7184,315.6,1.7,1.3,2021-09-15,0037,Aqua,MODIS,49,6.03,290.6,25.5,N,0
-19.3849,16.6392,320,1.7,1.3,2021-09-15,0037,Aqua,MODIS,47,6.03,291.5,32,N,0
-19.3863,16.7519,328.3,1.7,1.3,2021-09-15,0037,Aqua,MODIS,100,6.03,290,56,N,0
-19.3845,16.7359,314.4,1.7,1.3,2021-09-15,0037,Aqua,MODIS,45,6.03,288,24.1,N,0
-19.3748,16.7534,324.7,1.7,1.3,2021-09-15,0037,Aqua,MODIS,100,6.03,290.5,48.6,N,0
-19.3712,16.7215,319.5,1.7,1.3,2021-09-15,0037,Aqua,MODIS,39,6.03,289.5,31.7,N,0
-19.3651,16.771,306.3,1.7,1.3,2021-09-15,0037,Aqua,MODIS,43,6.03,288.3,17.3,N,0
-19.1756,16.7824,305.3,1.7,1.3,2021-09-15,0037,Aqua,MODIS,64,6.03,287.7,16.8,N,0
-19.3633,16.755,345,1.7,1.3,2021-09-15,0037,Aqua,MODIS,100,6.03,293.3,113.6,N,0
-19.3786,16.76,319.7,1.7,1.3,2021-09-15,0037,Aqua,MODIS,76,6.03,288.8,37.3,N,0
-19.3767,16.744,337.3,1.7,1.3,2021-09-15,0037,Aqua,MODIS,100,6.03,290.4,82,N,0
-19.3728,16.7121,335.9,1.7,1.3,2021-09-15,0037,Aqua,MODIS,98,6.03,291.6,71.9,N,0
-19.3671,16.7616,325.9,1.7,1.3,2021-09-15,0037,Aqua,MODIS,100,6.03,290,51.9,N,0
-19.3556,16.763,376.9,1.7,1.3,2021-09-15,0037,Aqua,MODIS,100,6.03,297.9,306.7,N,0
-19.3536,16.747,359.6,1.7,1.3,2021-09-15,0037,Aqua,MODIS,100,6.03,291.9,184,N,0
-19.344,16.7645,316.4,1.7,1.3,2021-09-15,0037,Aqua,MODIS,93,6.03,289.5,35.4,N,0
-19.3421,16.7485,306.6,1.7,1.3,2021-09-15,0037,Aqua,MODIS,68,6.03,287.8,18.7,N,0
-19.3289,16.6375,305.5,1.7,1.3,2021-09-15,0037,Aqua,MODIS,55,6.03,290.8,13.9,N,0
-19.1853,16.7904,301.5,1.7,1.3,2021-09-15,0037,Aqua,MODIS,12,6.03,288.2,11.3,N,0
-19.1891,16.7969,301.8,1.7,1.3,2021-09-15,0037,Aqua,MODIS,37,6.03,288,12.2,N,0
-19.3623,16.6295,336.4,1.1,1,2021-09-15,1248,Aqua,MODIS,40,6.03,320.5,11.3,D,0
-19.4193,16.8224,361.2,1.1,1.1,2021-09-15,1248,Aqua,MODIS,87,6.03,315.6,81.9,D,0
-19.4575,16.7382,342.1,1.1,1.1,2021-09-15,1248,Aqua,MODIS,60,6.03,320.3,21.8,D,0
-19.4591,16.7278,353.1,1.1,1.1,2021-09-15,1248,Aqua,MODIS,95,6.03,324.1,48.1,D,0
-19.4398,16.7891,343.6,1.1,1.1,2021-09-15,1248,Aqua,MODIS,66,6.03,319.5,18.4,D,0
-19.4415,16.7786,361.1,1.1,1.1,2021-09-15,1248,Aqua,MODIS,100,6.03,320.5,67.7,D,0
-19.4431,16.7681,355.8,1.1,1.1,2021-09-15,1248,Aqua,MODIS,97,6.03,320.4,52.1,D,0
-19.4464,16.7471,341.1,1.1,1.1,2021-09-15,1248,Aqua,MODIS,49,6.03,320.3,19.5,D,0
-19.4481,16.7366,340.8,1.1,1.1,2021-09-15,1248,Aqua,MODIS,81,6.03,321.3,20.3,D,0
-19.4497,16.7261,361.7,1.1,1.1,2021-09-15,1248,Aqua,MODIS,100,6.03,323.4,74,D,0
-19.4254,16.8192,392,1.1,1.1,2021-09-15,1248,Aqua,MODIS,100,6.03,321.3,217.6,D,0
-19.4271,16.8086,356.8,1.1,1.1,2021-09-15,1248,Aqua,MODIS,97,6.03,319.4,58.6,D,0
-19.4177,16.833,403.1,1.1,1.1,2021-09-15,1248,Aqua,MODIS,94,6.03,331.5,303,D,0
-19.3733,16.8688,417,1.1,1.1,2021-09-15,1248,Aqua,MODIS,100,6.03,319.7,423.3,D,0
-19.375,16.8582,416.7,1.1,1.1,2021-09-15,1248,Aqua,MODIS,100,6.03,332,414.8,D,0
-19.3766,16.8476,351.3,1.1,1.1,2021-09-15,1248,Aqua,MODIS,86,6.03,320.8,49.5,D,0
-19.3816,16.8158,338.7,1.1,1.1,2021-09-15,1248,Aqua,MODIS,38,6.03,317.5,14.1,D,0
-19.3832,16.8052,338.9,1.1,1.1,2021-09-15,1248,Aqua,MODIS,64,6.03,317.5,15.4,D,0
-19.3946,16.7315,343.6,1.1,1.1,2021-09-15,1248,Aqua,MODIS,87,6.03,320.4,27.2,D,0
-19.3963,16.7211,350.6,1.1,1.1,2021-09-15,1248,Aqua,MODIS,93,6.03,322,42.5,D,0
-19.3638,16.8671,374.4,1.1,1.1,2021-09-15,1248,Aqua,MODIS,100,6.03,311.1,138.9,D,0
-19.3655,16.8565,416.1,1.1,1.1,2021-09-15,1248,Aqua,MODIS,100,6.03,329.7,409.2,D,0
-19.3672,16.8459,366,1.1,1.1,2021-09-15,1248,Aqua,MODIS,100,6.03,321.8,94.8,D,0
-19.3688,16.8353,338.8,1.1,1.1,2021-09-15,1248,Aqua,MODIS,65,6.03,316.6,15.5,D,0
-19.3544,16.8655,350.4,1.1,1.1,2021-09-15,1248,Aqua,MODIS,93,6.03,311.3,59.3,D,0
-19.356,16.8549,353.8,1.1,1.1,2021-09-15,1248,Aqua,MODIS,90,6.03,316.8,62.1,D,0
-19.3791,16.7073,338.9,1.1,1.1,2021-09-15,1248,Aqua,MODIS,81,6.03,319.7,18.9,D,0
-19.3449,16.8638,340,1.1,1.1,2021-09-15,1248,Aqua,MODIS,83,6.03,310,35.1,D,0
-19.3466,16.8532,347.8,1.1,1.1,2021-09-15,1248,Aqua,MODIS,85,6.03,314.8,47.8,D,0
-19.3582,16.7792,337.5,1.1,1.1,2021-09-15,1248,Aqua,MODIS,72,6.03,317.5,15,D,0
-19.3371,16.8516,351.3,1.1,1.1,2021-09-15,1248,Aqua,MODIS,91,6.03,310.4,56.6,D,0
-19.3388,16.841,396.4,1.1,1.1,2021-09-15,1248,Aqua,MODIS,100,6.03,321.3,250.9,D,0
-19.3404,16.8304,340.7,1.1,1.1,2021-09-15,1248,Aqua,MODIS,66,6.03,317.3,24.1,D,0
-19.3488,16.7775,350.4,1.1,1.1,2021-09-15,1248,Aqua,MODIS,93,6.03,318.8,43.3,D,0
-19.3504,16.767,339,1.1,1.1,2021-09-15,1248,Aqua,MODIS,81,6.03,318.1,19,D,0
-19.3798,16.5793,336.2,1.1,1,2021-09-15,1248,Aqua,MODIS,75,6.03,322.9,11.5,D,0
-19.331,16.8287,339.9,1.1,1.1,2021-09-15,1248,Aqua,MODIS,44,6.03,312.3,24.4,D,0
-19.3327,16.8181,343.5,1.1,1.1,2021-09-15,1248,Aqua,MODIS,87,6.03,316.1,26.5,D,0
-19.3343,16.8076,341.8,1.1,1.1,2021-09-15,1248,Aqua,MODIS,85,6.03,318.1,22.9,D,0
-19.3279,16.8225,339.7,1.1,1.1,2021-09-15,1248,Aqua,MODIS,77,6.03,314.2,30.1,D,0
-19.3296,16.8119,348.8,1.1,1.1,2021-09-15,1248,Aqua,MODIS,91,6.03,317.3,43.3,D,0
-19.3312,16.8013,340,1.1,1.1,2021-09-15,1248,Aqua,MODIS,66,6.03,319.2,21.8,D,0
-19.3521,16.6647,336.7,1.1,1,2021-09-15,1248,Aqua,MODIS,34,6.03,319.1,10.9,D,0
-19.3537,16.6543,338.6,1.1,1,2021-09-15,1248,Aqua,MODIS,40,6.03,320.6,13.5,D,0
-19.3168,16.8314,394.9,1.1,1.1,2021-09-15,1248,Aqua,MODIS,100,6.03,316.2,246.6,D,0
-19.3185,16.8208,391.9,1.1,1.1,2021-09-15,1248,Aqua,MODIS,100,6.03,323.6,223.7,D,0
-19.3201,16.8102,347,1.1,1.1,2021-09-15,1248,Aqua,MODIS,89,6.03,318.5,37.9,D,0
-19.3217,16.7997,344.6,1.1,1.1,2021-09-15,1248,Aqua,MODIS,87,6.03,319.4,29.9,D,0
-19.3443,16.6527,349.6,1.1,1,2021-09-15,1248,Aqua,MODIS,92,6.03,322.9,37.2,D,0
-19.309,16.8192,335.8,1.1,1.1,2021-09-15,1248,Aqua,MODIS,40,6.03,313.3,20.2,D,0
-19.2996,16.8175,349.6,1.1,1.1,2021-09-15,1248,Aqua,MODIS,92,6.03,314.8,48.5,D,0
-19.3012,16.8069,353.9,1.1,1.1,2021-09-15,1248,Aqua,MODIS,95,6.03,317.3,56.7,D,0
-19.3335,16.5974,335.5,1.1,1,2021-09-15,1248,Aqua,MODIS,75,6.03,321,13,D,0
-19.2934,16.7947,348.6,1.1,1.1,2021-09-15,1248,Aqua,MODIS,91,6.03,316.1,40.7,D,0
-19.295,16.7841,359.1,1.1,1.1,2021-09-15,1248,Aqua,MODIS,99,6.03,319.3,67.3,D,0
-19.2967,16.7736,340.6,1.1,1.1,2021-09-15,1248,Aqua,MODIS,43,6.03,319.7,20,D,0
-19.2999,16.7525,338.5,1.1,1.1,2021-09-15,1248,Aqua,MODIS,74,6.03,318.4,17.2,D,0
-19.2889,16.7614,347.4,1.1,1.1,2021-09-15,1248,Aqua,MODIS,69,6.03,320.3,33.2,D,0
-19.421,16.8118,379.6,1.1,1.1,2021-09-15,1248,Aqua,MODIS,100,6.03,322.9,158.3,D,0
-19.4066,16.8419,386.3,1.1,1.1,2021-09-15,1248,Aqua,MODIS,100,6.03,311.5,198.1,D,0
-19.4083,16.8313,448.7,1.1,1.1,2021-09-15,1248,Aqua,MODIS,100,6.03,339.9,803.6,D,0
-19.4099,16.8207,372.6,1.1,1.1,2021-09-15,1248,Aqua,MODIS,98,6.03,323.4,122.5,D,0
